wt-1,wt-2,wt-3,ko-1,ko-2,ko-3,GeneName
0,0.128746054,0.130902623,0,0,0,Gm45585
0.057157011,0,0,0,0,0,Gm45745
0,0.036664304,0,0.073606621,0.037806246,0.076048961,Gm45483
0.517152252,0.748701495,0.400654033,0.593321102,0.772020448,0.408672053,Gm31166
0,0,0,0,0.036567053,0,Gm45611
0,0,0,0,0.074461482,0,Gm45469
0,0,0,0,0.036672494,0,Gm21123
0,0.274086044,0,0.550250385,0.28262269,0.142127058,Gm45674
0.062944725,0,0,0,0.029673404,0,Gm45568
0,0,0,0,0,0.178651331,Fth-ps3
0.034640613,0.031674042,0.0322046,0.031794129,0.032660557,0.065698178,Gm45809
0.017338116,0,0,0.015913411,0,0,Gm45290
0,0,0.1396489,0,0,0,Gm8667
0.37469596,0.228405037,0.174173212,0.286588742,0.294398636,0.177658823,Pvrig
0,0.016484726,0,0.016547225,0,0.017096278,Gm45381
0.289568256,0.088256687,0.157036312,0.199330417,0.295767932,0.251709817,Gm45606
0,0,0,0,0,0.088297988,Gm45266
0.372301041,0.412084625,0.273252569,0.323723716,0.221697055,0.408790784,Gm18194
0.047429868,0.065052067,0.066141726,0.152363635,0.11179695,0.044976917,Gm45464
0,0.144424731,0,0,0,0.299565229,Gm45359
0,0,0,0,0.102896611,0,Gm45425
0,0,0.05318266,0.157514423,0.053935628,0,Gm17949
0.1681927,0,0.078182489,0.231557986,0.158578816,0.478482616,Gm45479
0.043738828,0,0.081326013,0,0.123716158,0.082953536,Gm45423
0,0,0,0,0,0.105192724,1700011L03Rik
0,0.027716566,0,0,0,0,Gm6503
0.141340827,0.458202522,0.059727906,0.259453173,0.145376503,0.194954243,Klkb1
0,0.042009101,0,0.042168371,0,0,Gm18227
0,0.285506296,0,0,0,0,Gm45446
0.409379502,0.093580212,0.095147733,0.37574002,0.385979395,0.194103722,Gm45465
0.401786083,0.784852402,0.44144632,0.569918149,0.258286374,0.502236153,Gm35315
0.037365802,0,0,0,0,0,Gm45447
0.603659887,0.702498812,0.153057013,0.654793481,0.776120081,0.364280093,Gm45509
0.045280479,0,0.042096244,0,0,0.042938688,Gm45728
0,0,0,0.071207632,0,0.012261729,Gm45338
0.051250207,0.078102026,0.142938502,0.141116645,0.080534581,0.064799571,Gm45493
0.049959461,0.365448059,0.371569518,0.320979391,0.28262269,0.142127058,Gm45286
0,0,0,0,0.027805031,0,Gm2033
0.279855904,0,0,0.25685962,0,0.265382474,Gm45594
0,0,0,0.263417738,0,0,Gm10043
0.346519384,0.403255974,0.205005368,0.057826407,0.415815728,0.209108003,Gm45515
0.214598596,0.140157636,0.171006426,0.196964627,0.144522967,0.116285775,Gm45244
0.064664691,0.236507613,0.060117312,0.356106433,0.365810769,0.061320399,Gm45592
0.071144803,0.097578101,0,0.03264935,0,0.067465376,Gm45640
0,0,0,0.060100163,0,0,4930483O08Rik
0.237692592,0.271671189,0.552443667,0.381781655,0.560265245,0.338099611,Gm6593
0.064294826,0,0,0,0,0,Gm45662
0,0.043337568,0,0.014500625,0.044687354,0.01498177,Gm45605
1.068298937,1.237294445,0.926961971,0.588308886,0.537192019,0.742902787,Gm45320
0.098719662,0.108318548,0.146843925,0.054364609,0.186153704,0.149782614,Gm45884
0.15944509,0.145790449,0.042352149,0.355404884,0.38656599,0.475196852,E330011O21Rik
0,0.244719682,0,0,0,0,Gm45502
0.207099098,0,0,0,0,0,Gm45627
0,0,0,0,0,0.026494274,Gm45278
0,0,0,0.044059195,0.135779584,0,Gm45360
0.121523014,0.111115964,0.112977218,0.334611721,0,0.115238156,Gm45345
0.047396538,0.043337568,0.022031748,0.043501875,0,0.022472655,Gm45563
0,0.093438424,0.09500357,0,0,0,Gm45618
0.620186417,0.567074574,0.432430043,0.284612268,0.43855245,0.490093305,Eid3
21.59512188,24.64038268,23.63123061,22.87228231,23.44855744,22.55921107,Hspa14
0.024777837,0.0226559,0.023035399,0,0,0,Gm45714
0,0,0,0,0.022735111,0,Gm45529
0,0,0,0.398091115,0.408939584,0,Gm45312
0.018347463,0.016776213,0.017057224,0,0,0.017398579,Gm45407
1.110210253,0,0.258034388,0,0.261687676,0,Gm45456
0,0,0.031990998,0,0,0,Gm45449
0.031123799,0,0,0.057132597,0,0,Gm45609
0.052527471,0,0,0,0.049525004,0,Gm9655
0,0,0.072488273,0,0,0,Gm5904
0.051250207,0,0,0.047038882,0,0,6330420H09Rik
0.554344709,0.253435726,0.429468193,0.423994304,0.174219467,0.525675422,Gm6012
8.015909444,8.662064125,7.798155102,7.371457747,7.016839206,7.763077953,Chmp1b
0,0.053301089,0,0,0,0,Gm45693
0.885917348,0.810048703,1.002664748,0.742413784,0.980544171,0.767047803,Gm45819
0,0.016877219,0,0,0,0,Gm45535
0,0.037787598,0,0,0.038964525,0.078378893,Gm45663
0.700470193,0.457487834,0.744241616,0.734755707,0.471736686,0.94891953,Gm45240
0.035357941,0.03232994,0,0.016226256,0,0.01676466,Gm45547
0,0,0,0.01518351,0.031194557,0,Gm45649
0.875912635,0.800900779,0.633357133,0.803937251,0.73408491,1.19977387,Gm45243
0.945092996,1.021276025,0.958507356,1.025148011,0.810065036,0.97768932,Gm7600
0,0.018095469,0,0,0.074636274,0,Gm45889
0.597448283,1.15326559,1.110868515,0.365569892,0.312943432,0.503599814,Gm45399
0,0,0.009285111,0,0,0,Gm45601
0.106604752,0.129967039,0.099108045,0.260919572,0.335037436,0.269577139,D2Bwg1423e
0.62066202,0.227003779,0.307741625,0.759548078,0.897283694,0.667038035,5430430B14Rik
0.150799939,0.275771313,0.210292978,0.034602106,0.142180224,0.143000953,Gm45428
6.15571935,6.607431426,3.234645358,15.47579209,12.3647427,13.19751257,Gm45353
0.107396931,0,0.099844516,0.295715772,0.202516259,0.203685275,Gm45377
0,0,0,0,0,0.216071542,Gm45355
0,0,0,0,0,0.065462821,Gm45648
0,0.116357283,0,0,0,0,Gm17995
0.239167634,0.32802851,0.222348781,0.329272172,0.112748414,0.453596995,Gm19196
0.063567646,0,0,0,0,0.120560182,Gm45538
0,0,0,0.030479157,0,0.031490486,Gm45520
0.882278279,0.717085581,0.637960019,0.359902142,0.554564872,0.929610121,Gm45281
0,0.025535967,0,0.025632782,0,0,C86187
0.291397487,0.193776465,0.295533493,0.55921951,0.324694175,0.276327156,Gm45629
0.043178792,0.039481024,0,0,0,0,Gm45347
0.054655813,0,0.152436846,0.050164642,0.10306338,0,5430437J10Rik
0.084517886,0.0772799,0.104765842,0.206861047,0.159373698,0.053431225,Gm45546
0,0.039582388,0,0.079464914,0.040815215,0,Gm45254
0,0.124584566,0,0,0.128464859,0,Gm45570
0.049555674,0,0,0.045483592,0,0.046992782,Gm45322
0,0,0,0.06963236,0,0,Gm45545
0,0,0,0,0.070577253,0,Gm18857
7.692696907,8.833277025,7.318046875,9.030966203,8.939723027,8.991327175,Gm2225
0.093544068,0,0,0,0.088197095,0,Gm45519
0,0,0,0.046386788,0.023825442,0.071888921,B430319F04Rik
0.127737259,0,0.237508925,0.117240849,0,0.121131016,Gm45619
0.035723132,0.065327712,0,0,0,0.067751246,Gm45632
0,0,0,0,0,0.099933088,Gm19164
0.04629051,0,0,0,0,0,Gm45623
0.485217791,0,0.36087687,0.801623763,0.182993109,0.092024714,Gm45309
0.162911287,0.074479903,0.151454967,0.074762281,0,0.2317289,Gm45343
0.221132042,0,0,0,0,0.10484783,Gm45661
0.197786724,0,0,0,0,0.187557702,Gm45344
0.060516171,0.018444552,0.018753509,0.037028963,0.009509512,0.047822025,Gm45844
0.240018765,0,0,0,0.226299307,0,Gm45471
0,0,0,0,0,0.050479224,Gm5609
0,0,0.083380793,0.082318043,0,0,Gm45593
0.046037729,0.042095126,0.042800243,0.042254722,0.130218646,0.087313551,Gm45251
0,0.236734587,0,0.237632124,0.366161835,0,Gm4247
0.121321233,0.179196978,0.138818002,0.248400703,0.14958237,0.070798037,Gm45621
0.293787747,0.307003659,0.273127874,0.269646657,0.237424164,0.079598228,Gm9347
0,0.051779479,0,0,0,0,6430710M23Rik
1.027888098,1.229049378,0.735080377,0.580568988,0.670938977,1.42460299,Gm45453
0.021162621,0,0,0,0,0,5430421F17Rik
0,0,0.118306332,0.116798431,0.119981331,0,Gm45564
0,0.044377088,0.045120429,0.074242226,0.106771585,0.061364525,5830408C22Rik
0.244366931,0,0.4543649,0.112143421,0.115199466,0.11586445,Gm8523
0,0.016314645,0,0,0.033645558,0,Gm45526
0,0,0,0.082869034,0,0,Gm9731
0.766423555,0.350394091,0.498768742,1.33654568,0.722614833,0.872143313,Gm45248
0.106801699,0.09765536,0.124113928,0.196051206,0.100696921,0.075958642,Gm45501
0.123752794,0,0,0,0,0,Gm45494
0.82068363,0.750401504,0.346805067,0.616292605,0.773773405,0.495243622,Gm4032
0,0,0,0.017100323,0,0,Gm45532
0.040074434,0,0.074512604,0.073562886,0,0,St6galnac2
0,0,0.079977495,0,0,0,Gm45567
0,0,0,0,0.044687354,0,Gm45256
0.451138949,0.61875612,0,0,0.638027812,0.427807199,Gm45508
0.195493545,0,0.18174596,0,0,0,Gm45411
0.571166743,0.957463599,0.309750525,0.480546826,0.44876574,0.361084976,Igip
0,0,0,0,0,0.361339979,Gm45452
0,0.054238663,0,0.054444299,0,0,Gm7192
0.010968495,0,0,0,0.020683072,0.010401232,Pde2a
0,0,0.13200496,0,0.133873906,0.134646687,Gm45435
1.443516671,1.558431479,1.633042283,2.138995502,2.04970685,2.078031,Flt3l
0.492301262,0.300094209,0.305120955,0.602463925,0.773602254,0.311227135,Gm45442
0,0,0,0,0.232080676,0,Gm45628
0,0,0.021733919,0,0,0.022168865,Gm45451
1.32870908,0.971936327,0.839984283,1.268307626,1.202649746,1.461590318,Gm20219
0.263664085,0.241084284,0.196098065,0.241998313,0.248593062,0.300033665,Gm36210
0,0.01532158,0.046734675,0.015379669,0.031597568,0.015889982,Gm45799
0.125072365,0.057180677,0,0.086096201,0.117923237,0.177905915,Gm5086
0,0,0,0.114212488,0,0,Gm18258
0,0.076703184,0,0.07699399,0,0,Gm19269
0,0.527088547,0,0.793630363,0.135876293,0.273321266,Gm45620
0,0.04957344,0,0,0,0.051412521,Gm45631
0,0.148959807,0.151454967,0.149524561,0.460797865,0.308971866,Gm2253
0,0.027143204,0,0,0,0,Gm20100
0,0.094008171,0,0,0,0,Gm45615
0.029349553,0,0,0,0,0,Gm9077
0.148231369,0.135537055,0.110245901,0.108840736,0.139758473,0.140565223,Gm45412
0,0,0,0,0,0.039069747,Gm45406
0,0,0,0,0.064976266,0.021783779,Olfr65
0,0,0.175636852,0,0,0,Gm45485
0.142556941,0.079657464,0.066265994,0.13084277,0.089605597,0.067592131,Gm32742
0,0.090957758,0.184962703,0,0,0.094332118,Gm45607
0,0.274696481,0,0.551475887,0.283252139,0,Gm45369
8.139946727,9.78203641,9.837783469,9.605664053,9.757792021,8.380595518,Gm5905
0.042822395,0.039155149,0,0,0,0.081215462,Gm45330
0.590638336,0.745792927,0.366068802,0.516289978,0.636431413,0.613434135,Gm45871
0.088356253,0.053859703,0.054761883,0.081095854,0.16661163,0.083786694,Gm5608
1.300358732,0.871931825,0.322377153,0.636536435,0.899088892,0.822071675,Gm45552
0.036086288,0,0,0,0.017011799,0,B930086L07Rik
0.378906027,0,0,0,0,0.359309979,Gm45313
0.045849948,0,0,0.084164743,0.086458335,0,4930412F12Rik
0,0,0,0.543010249,0,0,Gm37419
0,0,0,0,0.385394578,0,Gm45533
0.484056982,0.358297717,0.25715252,0.105781217,0.195594992,0.240440512,Gm8189
0,0.073591122,0,0.073870129,0.227649542,0.152642426,Gm17910
0.051211293,0.046825634,0,0.047003165,0,0,Gm45599
0.064479228,0,0,0,0,0,Gm45295
0,0,0,0,0.110977496,0,4930518J21Rik
0,0,0.094289257,0.046543736,0.047812109,0,Gm45311
0.488189614,0.532224432,0.244385575,0.499775023,0.354065174,0.37391445,Gm45250
0,0.130379197,0.132563121,0.261747012,0.134439969,0,Gm2767
0.031066455,0,0,0,0,0,Gm45603
0.037221453,0,0.069207899,0,0,0.07059291,Gm45293
0,0,0,0,0,0.023591729,Gm45378
27.66357835,24.84682017,25.1492209,28.42377784,30.23703737,24.14354387,Nudc-ps1
0,0.062992196,0,0,0,0,Gm45396
0.020437961,0,0,0,0,0.07752385,Gm45424
0.709300995,0.366575985,0.430057313,0.59440628,0.407069718,0.321686758,Gm45716
0.567448209,0.889461923,0.753634089,1.339251238,0.76430415,0.922459274,Gm10252
0.144422426,0.066027152,0.201399431,0.066277482,0.068083625,0.068476634,Gm7514
0.087477656,0.0799862,0.040663007,0.040144727,0,0.082953536,A030001D20Rik
0.642335932,0.391551492,0.597165297,0.786071979,0.605620051,1.827347895,Gm45380
0,0,0,0.046825392,0,0.048379105,Gm45576
0,0.042825944,0,0,0.044159795,0,Gm45885
0,0,0,0.023965609,0.073856104,0.099043246,Gm45518
0,0,0.082286557,0.081237754,0,0,Gm9619
0,0,0,0.052908691,0,0,Gm45260
0,0.192116386,0,0.385689522,0.198100017,0,Gm45480
0.15636462,0.047657929,0.048456226,0.047838615,0.098284552,0.098851895,Gm45363
0,0,0,0.058152342,0,0,Gm45242
0.107339957,0.098147523,0,0,0.067469608,0,Gm42031
0.109595829,0.080168164,0.061133269,0.100590134,0.08266507,0.062356688,Gm30329
0,0.139051544,0.070690368,0.069789367,0,0,Gm45579
0.098245117,0.134747327,0,0,0.046314716,0,Gm7269
1.092423434,1.520019436,1.037679838,1.351407196,0.985198815,1.283647553,Gm36445
0.130925377,0.119713123,0.034776681,0.10300028,0.158710745,0.088681609,Gm45540
2.390155059,2.437634856,2.16509726,1.575001103,1.38679012,1.394795304,Gm45416
0,0.121635818,0.123673286,0.122096979,0.125424271,0.630741384,Gm45553
0.371088159,0.296895131,0.517488497,0.276733559,0.262407587,0.439870539,Rnf223
0,0.026365695,0,0.026465656,0,0,Gm45534
0,0.135537055,0,0,0,0,Gm45454
0,0.238566189,0,0.359206006,0,0,Gm45881
0,0,0,0,0.049447982,0,4933421D24Rik
0.15380906,0,0,0.211755422,0.072508672,0.072927225,Gm45481
0.109418029,0.100047631,0.081378788,0.241024666,0.268225623,0.166014734,AW046200
0.124437773,0.227562214,0.231374008,0,0.234649835,0.236004341,Gm17999
0.25984213,0.267288341,0.181177047,0.208679113,0.214365874,0.200203056,1700012D14Rik
0.136713391,0.125005459,0.084732914,0.08365293,0.042966287,0.043214308,Gm45757
0.470001902,0,0.436950217,0,0,0.445694609,Gm2059
0.745251634,0.511072044,0.173210929,1.197022592,1.053979646,1.060063696,Gm45820
0,0,0,0,0,0.18066999,Gm3635
0.828566006,0.303043538,0.154059843,0.152096237,0.31248209,0.628571757,Gm45756
0.077168504,0,0,0,0,0.036588774,Gm45894
0,0.037857188,0,0,0,0,Gm45790
0.039269446,0,0.036507922,0,0.037024807,0,Gm45804
0.107256281,0.236524206,0.076251696,0.185304152,0.166559677,0.161538238,Gm10033
0.063448046,0.05801445,0.117972448,0.058234401,0.05982136,0,Gm18646
0.021030643,0,0.019551717,0,0,0.019942992,Gm45851
0,0,0,0,0.067291117,0,Gm45865
6.683765781,12.22275603,10.16794965,11.71141023,6.301722147,10.94762478,Gm21769
0.029197088,0,0,0,0,0.027687089,Gm45755
0.107912437,0.049335488,0,0.049522535,0.050872084,0.051165741,Gm10358
0,0,0.120350012,0.118816062,0.122053945,0.122758496,Gm45813
0.040629682,0,0,0,0,0.038528419,Gm5743
0,0.083562818,0,0,0,0,Gm32842
0,0.109342837,0,0,0.112748414,0,Gm45877
0.123300316,0,0,0,0.116252478,0.11692354,Gm31659
0.086027134,0,0,0,0,0,Vmn2r-ps91
0,0.090291889,0,0.271902643,0,0.046820773,Gm45775
0.130834671,0,0,0,0,0,Gm45909
0.123639364,0.056525536,0.05747237,0.085109764,0.058286073,0.058622526,Gm45803
0.035219464,0.032203321,0.032742745,0.064650829,0.066412643,0.066796007,Gm45873
0,0,0,0.454057469,0.15547703,0,Gm45900
0.03510946,0.032102738,0.097921431,0.03222445,0.033102606,0.033293689,Gm45797
0.057302696,0.052395378,0,0,0,0,Gm45908
0.067043015,0.245206203,0.249313543,0.246135858,0.252843361,0.127151444,Gm45758
0,0,0.122226815,0,0.12395732,0,Gm45811
0,0,0,0,0,0.042021798,Gm45776
0.142289605,0.455364472,0.198425178,0.195896102,0,0.337326879,Olfr856-ps1
0.037933224,0.01734234,0.017632834,0,0.017882482,0,Gm45898
0,0.204881595,0.208313476,0,0.422525617,0,Gm45806
0,0,0.253855693,0,0,0,Gm45893
13.17896137,10.63264827,9.729675959,9.961429388,9.867430133,8.086539535,Gm1943
0.103730041,0.075877404,0.096435491,0.05712381,0.078240671,0.039346156,Gm45694
0,0,0,0,0.357247783,0,Gm35857
0.2672612,0.279283827,0.106485745,0.262821264,0.37797685,0.090513977,Gm4316
0.787298905,0,0.24397804,0.722605078,0,0,Gm33178
0.193045504,0.066192515,0.157036312,0.177182593,0.159259656,0.137296264,Gm45743
4.159620354,4.07506784,3.176551084,4.363218914,7.003315562,3.380996105,Gm7730
0.656401683,0.900282627,0.915362864,0.451847944,1.237763607,0.778067838,Gm45734
1.743967478,1.757332685,1.29044427,1.273996604,1.040260298,1.215017598,Gm45891
0,0,0,0.101982155,0,0,Gm45721
0,0,0.023941335,0,0,0.024420457,Gm45762
0,0.045523642,0.092572376,0.045696236,0.093883029,0.110162459,Gm45779
0,0.161438115,0,0,0.166466244,0.083713582,Gm18860
0,0.806135424,0.819638643,0.404595872,0.415621603,0.41802076,Gm45778
0.116687323,0.213388789,0.108481585,0.107098907,0.220034966,0.110652554,Gm21112
0,0,0,0,0.137939491,0,Gm45787
0.465300261,0.382907375,0.324434406,0.213532833,0.548379659,0.330927094,Gm45707
0,0.153025707,0,0,0,0,Gm45704
0.120437987,0.165185786,0,0.165812058,0.113553759,0.057104622,4930578M07Rik
0.165577593,0.050465925,0.205245028,0.405258058,0.312226376,0.575719263,Gm7344
0.101231179,0.046280946,0.141168532,0.046456412,0.047722405,0,Gm45774
0.241739329,0,0.224739628,0,0,0,Gm45754
0,0,0,0,0.030455031,0,Gm31371
0.043206453,0,0,0.039656098,0,0.040971926,4930488N15Rik
0,0,0,0,0,0.246938905,Gm45822
0,0.117019658,0.118979803,0,0.120664336,0,Gm45729
0,0,0,0.036306844,0,0.01875577,Gm8798
0.348054734,0.318247844,0.521321195,0.408191764,0.309928839,0.348390582,Gm45854
0,0.271671189,0,0,0,0.140874838,Gm45834
0.65711605,0.907654345,0.909860061,1.244736179,1.133654448,0.901552237,Gm32856
0.07228861,0,0,0,0.136313195,0,Gm7769
0.055373787,0.050631658,0.102959534,0.152470858,0,0.105019994,Gm45763
0.181793188,0.249337035,0.084504523,0.083427451,0,0.172391311,Gm17827
0,0,0.07721965,0,0.078312938,0,Lncbate1
4.959743631,3.773648436,5.35140882,3.455678748,4.676244995,4.325606128,Gm45890
0,0.035320367,0,0.070908555,0.0728409,0.036630685,Gm5910
0,0,0,0,0.089311946,0,Gm7850
0,0,0.03034964,0,0.061558669,0.030957007,Gm45805
0.101574206,0.371502169,0.566587556,0.186455326,0.383072924,0.096321049,Gm18935
0.088977933,0.081357995,0.082720787,0.244999347,0.08389196,0.126564333,K230015D01Rik
99.4062345,61.62567705,79.42446498,82.11734267,81.65253295,96.84749685,Gm45836
0.106347009,0.116687531,0.079094741,0.156173241,0.140375508,0.282371639,Gm45853
0.116687323,0.106694394,0.21696317,0.321296721,0,0.221305108,Gm7807
0,0,0.020914729,0,0,0,Gm45887
0,0,0,0.034371554,0,0,Gm6831
0,0,0,0.021360652,0,0,Gm45903
0,0,0,0,0.295767932,0,Gm45710
1.885805327,2.941466183,2.268835256,3.15624707,2.510135736,2.314239933,Gm7390
0,0,0.075002818,0,0,0,Olfr369-ps1
0.318890179,0.400923735,0.222348781,0.219514781,0.375828046,0.302397997,Gm17745
1.917875058,1.899767013,1.931589171,1.173519779,1.958936893,1.212458319,Gm45695
0.062218886,0.113781107,0.115687004,0,0,0.059001085,Gm19170
0.040122114,0.073372231,0.037300628,0.073650408,0.075657472,0.114141302,Gm33023
0,0.199577217,0,0,0,0,Gm45849
1.465460704,1.12182767,0.823780324,1.063520831,1.253165289,0.937219865,Gm20735
0.081357386,0,0.151272271,0,0,0.231449371,Gm7684
0.189453014,0.173228539,0,0,0.178623891,0.17965499,Gm45857
0.050194944,0.091792647,0.031110075,0.046070331,0.094651608,0.04759899,Gm45759
0,0.052262169,0,0,0.05388992,0,Gm45816
7.898995923,7.222537655,9.603063559,16.17289984,16.04074728,9.79524322,Gm10060
0.033756393,0,0,0,0,0,Gm45897
0,0,0,0,0.211262808,0,Gm45777
2.836483439,2.305396635,2.832349422,2.217714754,3.763900314,2.689787789,Rpl10-ps5
0.143806552,0.184087642,0.213909957,0.158387638,0.216938526,0.054547698,Gm45801
0,0.178235144,0.181220683,0,0,0,Gm45874
0,0,0,0,0.035200723,0,Gm5373
15.8649676,19.62206908,19.45198095,19.97784069,18.20989379,21.14947535,Gm45855
0.056064233,0,0,0.05145733,0,0,Gm45731
0.588185519,0.537814186,1.275920039,0.539853212,0.184854957,0.371844048,Gm18001
0.184579291,0.236281073,0.205919068,0.203294477,0.31325175,0.280053317,Gm45802
0.14630211,0,0,0,0,0,Gm20946
0.014787387,0,0.027495004,0.02714456,0.055768564,0.028045243,Gm45767
0.439178521,0.344201079,0.524949959,0.115168685,0.354921518,0.297475239,Gm45709
0.141990048,0.064915116,0,0,0,0,Gnb1-ps3
0.068092148,0.041507225,0.021101247,0.031248444,0.021400002,0.021523532,C78859
0.037848077,0.034606824,0,0,0,0,Gm45760
0,0,0,0,0,0.099777186,Gm45835
0,0.049813699,0,0,0,0,Gm5131
0.155403855,0,0,0.142634028,0,0.147366766,Gm45744
0.067920718,0,0.063144367,0,0,0,AC151971.1
0,0,0.122226815,0,0,0,AC108846.1
0.123075315,0.337605985,0.800942506,0.451847944,0.232080676,0.466840703,AC118476.1
0.406296825,0.424573907,0.296783958,0.079909426,0.054724703,0.082560899,AC132852.1
0.137423056,0.197456836,0.228141305,0.288298848,0.157332527,0.186165555,AC158630.1
0.310807709,1.136762396,0.5779019,0.285268057,0.87912588,0.589467063,AC122428.1
0.190658015,0.087165173,0.221563096,0.393730399,0.224700019,0.135598254,AC125532.1
0.136390845,0.623552679,0.19019926,1.126650182,0.835865894,0.582016771,AC156031.1
0,0,0.027917345,0,0.028312603,0,AC163350.1
0,0,0,0,0.075254562,0.075688966,AC133192.1
0.205000829,0.093722432,0.095292335,0.094077763,0,0.097199356,AC127596.1
0.04638602,0,0,0,0,0,AC151971.2
0.411251664,0.188016341,0.19116572,0,0.387744545,0,AC159308.2
0.034783534,0,0,0,0,0,AC171206.1
0,0.080613542,0.081963864,0.080919174,0.166248641,0,AC156633.1
1.128266647,1.146270631,1.398565565,0.690369907,1.772958326,1.307674609,AC160337.1
0.05474454,0.100112597,0,0.050246078,0,0.051913292,AC152922.1
0.057302696,0.104790756,0.05327303,0.052594026,0.108054554,0.135847868,AC061963.1
0,0,0,0.166108681,0.113756897,0,AC140448.1
0,0,0,0.017701792,0.018184188,0,AC116726.1
0.156485552,0.286168724,0.363702762,0.287253681,0.073770424,0.222588781,AC164176.1
0.425766429,0.442391391,0.395825491,0.195390201,0.145974417,0.238577702,AC159314.1
0.044724982,0.081789602,0.103949529,0.102624616,0,0.02120596,AC113059.1
0,0,0,0.044630979,0,0,AC156795.1
0.259547504,0.339028917,0.17235392,0.136125714,0.139835306,0.246124373,AC154699.1
0,0.100438697,0,0.100819492,0.207133893,0,AC133947.1
0.162911287,0.148959807,0,0,0,0,AC159895.1
0.026080925,0.095389575,0,0.023937807,0.024590141,0.024732087,AC153912.2
0,0.535092061,0.952096515,0.671400958,0.413818473,0.693678702,CAAA01180111.2
89.55986613,87.39075132,96.02282937,93.6324305,92.74888475,91.59696106,AC153368.1
0.087477656,0.159972399,0,0,0.082477439,0.248860608,AC127581.1
0.047901472,0,0,0.087930637,0,0.045424131,Btbd8
0.20848616,0,0.387649806,0,0.098284552,0.148277843,AC163350.2
0.021043767,0.13469127,0.097819588,0.115887367,0.079363626,0.199554372,AC141438.1
0.183774586,0.168036403,0.170851107,0,0,0,AC157591.1
0.037678923,0.103356469,0,0.034582776,0,0.035730266,AC122901.1
0,0,0,0,0.261687676,0,AC093926.1
0.013857669,0.025341837,0,0.076313748,0.02613113,0,AC121988.1
0,0,0,0,0.041399808,0,AC126257.1
0.017697526,0,0,0,0.033371874,0.016782256,AC153971.1
0.017201039,0,0,0,0,0,AC122305.1
0.174577928,0.106418223,0.108200787,0,0,0,AC153862.2
0,0,0.016164567,0.031917076,0.032786855,0.032976116,AC152922.2
0,0.147888153,0,0.148448845,0.152494257,0,AC107851.1
0.027032173,0.074151535,0.075393615,0.049621778,0.101948065,0.076902416,AC166098.1
0,0,0,0,0.340054039,0,AC114645.1
0,0,0,0,0.04977699,0,AC156031.2
0.16212806,0,0.150726818,0.148805693,0,0,AC122525.1
0.589041685,1.077194061,0.958332955,0.135159756,0.277686049,0.418933469,AC160997.1
0.060218994,0,0,0,0,0,AC161825.1
0.093544068,0.171066186,0.08696582,0.257572129,0.088197095,0.266118625,AC116699.1
0,0.0167307,0,0.016794131,0.017251792,0.017351377,AC132474.1
0,0,0.221955243,0.10956313,0.337646577,0.113198542,AC138292.1
0.099330299,0,0,0,0.046826293,0.047096595,AC156631.1
0.340104169,0.287056757,0.218898838,0.240120901,0.419329632,0.421750193,AC133650.1
0,0,0,0,0,0.086195655,AC153891.1
0.192151775,1.229873276,0.714556766,2.116347636,1.268178738,1.639927598,AC153729.2
0.062565188,0,0,0.057424089,0,0,AC137127.2
0.13849132,0,0,0,0.130575165,0.131328904,AC124577.1
0,0,0,0,0.097232577,0,AC153556.1
0.040752431,0,0,0.037403727,0,0.03864482,AC124577.2
0.09437305,0.172582164,0.116982008,0.115490986,0.14829782,0.208815408,AC105958.1
0.035237865,0,0,0,0,0,AC161590.1
0.196863027,0.108002382,0.219622964,0.397510129,0.482586905,0.224018131,AC126804.1
0.192151775,0.527088547,0,0.176362303,0,0.182214178,AC120394.1
0,0.2744927,0,0.091844463,0.094347337,0.094891953,CT025561.1
0.078791207,0.14408729,0,0.144633571,0.074287506,0,AC153556.2
0,0,0,0.018735826,0,0,AC117639.1
0,0,0,0.057530826,0,0,AC122326.1
0.129952356,0.11882343,0,0,0,0,AC160124.1
0.0492481,0,0.045784853,0.045201291,0.046433082,0.070051672,AC061963.2
6.511287151,8.797214175,9.938413804,8.652171944,7.055386323,8.8471022,CT033761.1
0.173828023,0.12715332,0.096962406,0.159544248,0.262227238,0.164838083,AC110091.1
0.14839444,0.339215401,0.758774387,0.204300886,0.419736669,0.35179965,AC151971.3
0,0.093015626,0,0.093368278,0,0.096466329,AC153955.1
0.118532993,0.108382003,0,0.108792914,0.111757654,0,AC135669.1
0,0,0,0,0,0.021066264,AC164625.1
0,0,0,0,0,0.032358804,AC153958.1
0,0,0,0.1858954,0.047740319,0.096031796,AC132114.1
0.023874433,0.065489586,0,0.054781565,0.056274429,0.056599271,AC125374.1
0,0,0,0,0,0.032548181,AC158238.1
0.374435936,0.213981124,0.391617769,0.47254327,0.264774901,0.48822272,AC171277.1
0.274614303,0.35153544,0.306363304,0.100819492,0.362484314,0.416659129,AC093926.2
0,0.040306771,0,0,0.04156216,0.041802076,AC165080.2
1.019521567,1.380389744,1.093645747,0.881760247,1.090644248,0.892425716,AC153899.1
0.496529616,0.681011337,0.769354064,0.987412501,1.170370036,0.941700756,AC061963.3
1.731480111,1.507808312,1.60971819,1.664877388,1.710247331,1.563745142,AC122428.3
0.11916126,0,0,0,0,0,AC117245.1
0.021089829,0.057851182,0,0.019356838,0,0.039998234,AC153912.3
